simulation_date,intial_date,final_date, initial_index, final_index, index_return, initial_porfolio, final_porfolio, portfolio_return,long_trades,good_long_trades,long_trades_profit,long_stop_loss,short_trades,good_short_trades,short_trades_profit,m_short_stop_loss, small_ma, medium_ma, large_ma, min_slope, sm_mode_up, small_ma, medium_ma, large_ma, min_slope, sm_mode_dn, slope_points, stop_loss
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1042.66,4.27%,263,118,254.81,29,66,17,-212.15,25,13,17,23,0.0877,1,13,23,80,0.0211,1,351,0.0184
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1042.49,4.25%,177,82,402.67,11,127,61,-360.18,39,20,4,39,0.0065,2,29,33,14,0.0021,4,470,0.0241
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1042.17,4.22%,259,171,536.48,19,252,113,-494.32,30,19,26,11,0.0362,1,28,23,51,0.021,7,111,0.0337
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1042.12,4.21%,18,11,42.12,0,0,0,0,0,24,25,10,0.0461,7,14,25,14,0.007,2,198,0.0899
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1041.12,4.11%,265,119,279.13,2,114,45,-238.02,5,22,32,11,0.0396,7,17,22,30,0.0128,4,119,0.0372
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1040.16,4.02%,309,112,129.92,210,63,19,-89.75,53,8,15,22,0.0871,2,21,45,39,0.0109,3,137,0.0012
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1039.71,3.97%,89,47,207.04,4,87,30,-167.32,5,15,38,30,0.0315,1,10,18,40,0.034,1,94,0.0566
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1039.63,3.96%,233,123,505.27,2,167,59,-465.64,5,7,28,35,0.0472,5,5,16,14,0.0002,5,176,0.0689
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1038.86,3.89%,361,135,106.93,0,163,82,-68.06,4,6,19,39,0.0069,4,25,17,73,0.0302,7,389,0.0808
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1038.66,3.87%,256,119,38.66,181,0,0,0,0,30,16,39,0.0886,6,2,7,52,0.0277,0,350,0.0009
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1038.74,3.87%,160,73,330.26,0,101,25,-291.52,0,12,11,49,0.0954,2,7,4,59,0.0028,4,341,0.079
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1038.47,3.85%,193,93,357.9,5,160,85,-319.42,14,10,3,50,0.0182,5,24,3,9,0.0342,4,446,0.0557
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1037.24,3.72%,266,126,107.06,70,106,40,-69.82,29,6,34,20,0.0422,5,13,38,34,0.0421,4,203,0.0181
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1036.43,3.64%,494,231,36.43,0,0,0,0,0,11,4,18,0.0817,4,7,36,77,0.0025,0,164,0.0575
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1036.33,3.63%,298,145,401.2,34,263,132,-364.87,87,26,13,37,0.0079,6,17,11,40,0.0407,7,235,0.0145
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1035.44,3.54%,249,185,419.97,24,99,29,-384.52,11,29,5,5,0.0375,3,9,37,34,0.0485,7,189,0.0313
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1034.85,3.48%,371,276,570.44,3,55,14,-535.6,0,28,3,5,0.0392,3,25,20,63,0.0188,4,421,0.0829
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1033.84,3.38%,188,92,258.86,1,38,5,-225.02,0,11,31,3,0.0518,1,14,30,59,0.0128,4,71,0.0939
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1033.26,3.33%,166,85,492.02,6,38,6,-458.76,1,19,4,40,0.0342,5,28,13,80,0.0452,3,393,0.0557
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1032.04,3.20%,265,175,487.98,11,133,58,-455.94,24,26,35,22,0.002,2,16,24,9,0.0185,1,240,0.0369
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1030.94,3.09%,245,178,439.76,1,50,12,-408.82,3,30,29,8,0.0123,3,15,13,57,0.0241,5,477,0.0993
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1030.67,3.07%,315,97,241.26,0,90,25,-210.59,4,2,9,42,0.0576,2,7,30,31,0.014,2,259,0.0396
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1030.56,3.06%,419,198,264.98,13,122,37,-234.42,25,14,22,12,0.0462,7,20,23,34,0.0052,3,350,0.0241
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1030.04,3.00%,389,287,470.14,22,128,45,-440.1,9,26,7,36,0.0647,7,30,21,52,0.0007,6,248,0.0413
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1029.26,2.93%,350,171,358.81,3,64,23,-329.55,8,3,21,26,0.0057,5,30,19,39,0.0489,5,287,0.0555
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1028.91,2.89%,132,68,247.34,24,69,21,-218.43,18,21,32,28,0.0183,1,20,49,24,0.0035,7,358,0.0311
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1028.69,2.87%,216,83,28.69,0,0,0,0,0,8,28,21,0.0738,3,26,18,2,0.0417,0,126,0.0866
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1028.13,2.81%,371,172,242.49,266,122,23,-214.36,115,24,4,13,0.0356,2,11,34,78,0.009,6,251,0.0004
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1027.99,2.80%,427,185,27.99,19,0,0,0,0,7,12,19,0.0582,5,15,14,11,0.0144,0,254,0.028
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1027.95,2.79%,142,102,482.67,4,210,42,-454.73,0,30,2,15,0.0949,3,2,43,33,0.0031,2,13,0.0854
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1027.39,2.74%,120,64,452.64,5,145,24,-425.25,2,19,22,47,0.0529,5,5,16,52,0.0296,3,39,0.0377
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1027.39,2.74%,245,167,442.64,9,78,28,-415.25,4,30,36,20,0.0716,5,30,49,43,0.048,7,334,0.0636
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1025.77,2.58%,151,84,577.13,1,52,14,-551.36,2,5,29,28,0.0337,1,21,19,44,0.0221,1,306,0.0967
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1025.45,2.54%,526,267,208.51,61,137,54,-183.06,69,15,12,19,0.0922,4,28,12,24,0.0208,3,282,0.0115
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1024.16,2.42%,280,180,142.12,5,126,40,-117.96,0,15,11,10,0.008,3,18,19,41,0.0384,1,56,0.0659
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1024.07,2.41%,178,80,335.68,0,84,30,-311.61,2,16,37,46,0.0196,3,12,7,35,0.0442,3,381,0.0607
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1023.98,2.40%,313,220,211.65,17,230,112,-187.67,10,28,7,10,0.0082,3,26,23,48,0.0033,7,384,0.0473
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1023.1,2.31%,232,77,129,0,189,99,-105.9,3,4,29,32,0.083,3,17,21,15,0.0194,2,319,0.0764
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1022.72,2.27%,748,571,733.54,4,124,35,-710.82,0,23,4,2,0.0208,4,26,2,35,0.0364,6,468,0.0962
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1022.45,2.25%,193,89,351.62,0,72,20,-329.16,3,17,26,33,0.0762,3,12,24,70,0.018,2,340,0.0496
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1022.4,2.24%,200,95,452.72,1,75,27,-430.32,4,19,26,49,0.0086,6,28,36,35,0.0131,5,138,0.0644
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1022.07,2.21%,1385,652,198.29,0,101,29,-176.22,3,9,35,10,0.025,4,7,36,65,0.0444,6,162,0.0658
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1020.92,2.09%,391,145,384.7,0,97,31,-363.78,0,3,20,36,0.0003,6,21,22,51,0.0007,2,329,0.0875
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1020.25,2.03%,348,167,364.71,0,209,105,-344.46,2,15,21,23,0.0568,4,30,20,63,0.0229,7,105,0.0837
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1020.24,2.02%,162,71,336.67,0,60,15,-316.42,0,11,35,36,0.0216,2,11,14,77,0.0156,4,498,0.0711
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1019.98,2.00%,144,62,27.28,5,104,34,-7.3,3,30,22,44,0.0096,2,4,23,24,0.042,3,195,0.0303
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1019.46,1.95%,482,255,584.9,1,83,33,-565.45,4,27,30,38,0.0155,7,12,5,24,0.011,1,478,0.0722
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1018.48,1.85%,285,157,501.16,1,52,12,-482.68,0,10,21,13,0.0781,5,17,12,74,0.0382,3,416,0.0679
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1018.05,1.80%,171,74,-51.25,0,63,25,69.3,0,30,27,40,0.0651,2,16,42,21,0.0444,6,128,0.0989
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1017.45,1.74%,0,0,0,0,73,35,17.45,4,26,26,49,0.012,2,11,48,20,0.0283,3,103,0.0307
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1017.06,1.71%,155,73,373.84,1,94,26,-356.78,3,17,9,43,0.0574,3,7,28,40,0.0303,2,382,0.0571
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1016.54,1.65%,255,159,448.56,1,141,67,-432.02,3,12,36,9,0.0302,6,26,8,21,0.0275,6,332,0.0985
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1016.42,1.64%,908,575,315.19,3,126,49,-298.77,0,11,8,36,0.0005,7,9,22,11,0.0427,3,35,0.0886
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1016.33,1.63%,189,128,353.26,4,355,121,-336.93,2,27,39,12,0.0952,2,7,14,11,0.0362,4,325,0.0502
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1015.9,1.59%,538,366,409.6,50,66,16,-393.7,25,17,10,17,0.0912,7,30,40,53,0.0222,5,459,0.0248
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1015.33,1.53%,126,65,207.4,37,71,24,-192.08,21,21,31,28,0.0809,1,20,48,18,0.0166,3,466,0.018
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1015.18,1.52%,186,69,166.06,154,56,13,-150.88,54,28,18,42,0.0827,3,20,36,71,0.0265,1,449,0.0001
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.95,1.50%,770,576,504.9,12,75,26,-489.95,5,16,2,46,0.0211,7,15,31,33,0.0423,1,122,0.0539
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.63,1.46%,384,165,373.18,3,313,98,-358.55,5,9,28,5,0.0025,7,5,12,3,0.0349,7,386,0.0325
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.52,1.45%,264,201,545.06,8,50,13,-530.54,15,24,20,5,0.0514,2,25,17,58,0.0243,5,259,0.0432
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.27,1.43%,953,483,62.88,191,75,15,-48.61,60,19,18,6,0.035,7,30,24,43,0.0416,1,394,0.0056
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.22,1.42%,174,65,-99.6,6,22,6,113.82,0,14,9,38,0.0268,3,13,33,73,0.0037,3,33,0.0328
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1014.16,1.42%,280,113,277.96,134,178,50,-263.81,133,7,20,19,0.0033,3,25,16,19,0.0452,7,129,0.0031
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1013.98,1.40%,686,452,382.09,2,104,30,-368.1,1,10,4,7,0.0823,3,14,42,5,0.0014,7,243,0.0788
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1013.85,1.39%,247,78,490.44,0,61,13,-476.59,4,2,35,47,0.0442,3,11,9,79,0.0277,3,428,0.0442
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1013.21,1.32%,193,94,356.13,47,117,40,-342.92,34,19,11,38,0.0608,5,25,40,33,0.0456,4,460,0.0208
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1012.98,1.30%,223,159,193.59,6,232,123,-180.61,1,28,24,10,0.0437,3,5,16,3,0.0271,3,216,0.0694
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1012.84,1.28%,783,255,78.13,106,54,18,-65.29,36,2,21,3,0.0063,7,24,49,34,0.0217,3,448,0.0039
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1012.39,1.24%,346,164,307.07,0,63,23,-294.69,2,29,34,32,0.018,6,28,16,8,0.0444,1,374,0.0925
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1012.33,1.23%,3,1,12.33,0,0,0,0,0,18,33,49,0.0757,2,9,18,9,0.0083,3,118,0.0303
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1011.61,1.16%,102,73,176.03,16,74,21,-164.42,18,16,37,5,0.0158,3,16,50,23,0.0015,2,47,0.012
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1011.52,1.15%,135,70,408.3,10,56,16,-396.79,11,20,13,43,0.0656,5,23,50,58,0.021,1,336,0.0435
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1011.12,1.11%,408,195,30.26,5,82,30,-19.14,0,6,10,8,0.0057,1,11,29,20,0.0151,2,438,0.0485
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1009.81,0.98%,105,43,9.81,9,0,0,0,0,6,37,16,0.0652,6,26,50,56,0.0346,0,35,0.0143
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1009.41,0.94%,125,62,171.91,8,59,19,-162.5,6,15,36,18,0.0289,1,30,47,57,0.0496,6,125,0.0422
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1008.56,0.86%,124,52,8.56,25,0,0,0,0,28,15,45,0.0941,2,28,20,56,0.0381,0,380,0.0176
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1008.3,0.83%,205,82,299.47,46,102,31,-291.17,49,9,33,42,0.0017,2,14,37,29,0.0236,6,370,0.012
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1007.81,0.78%,256,116,364.63,45,82,18,-356.82,36,20,4,44,0.0386,6,11,21,44,0.0195,1,496,0.0174
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1007.09,0.71%,208,108,168.87,10,162,39,-161.78,2,13,10,34,0.0118,5,4,36,62,0.009,7,172,0.0509
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1007.09,0.71%,156,65,96.64,0,75,20,-89.55,1,15,31,45,0.0633,4,21,33,49,0.0471,4,119,0.0697
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1007.12,0.71%,365,246,731.66,10,119,29,-724.54,17,26,37,18,0.0814,4,3,42,35,0.0096,5,232,0.0492
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1006.83,0.68%,349,161,474.93,7,110,48,-468.1,33,11,18,22,0.0023,2,30,7,24,0.026,1,458,0.0264
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1006.27,0.63%,247,113,249.14,0,87,30,-242.87,0,16,18,31,0.0341,1,10,30,6,0.0326,7,82,0.078
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1004.91,0.49%,132,65,262.66,6,63,16,-257.75,5,9,8,49,0.0285,1,30,20,69,0.0229,3,53,0.0477
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1004.65,0.46%,301,129,370.43,1,540,183,-365.78,2,14,27,30,0.026,6,3,31,7,0.0382,4,351,0.0516
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1004.53,0.45%,205,66,4.53,138,0,0,0,0,26,24,36,0.0976,5,12,17,80,0.0122,0,172,0.0042
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1004.25,0.43%,349,154,-13.27,88,74,19,17.52,33,3,21,26,0.0602,5,21,4,47,0.0439,2,293,0.0121
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1003.74,0.37%,174,96,479.59,8,73,20,-475.85,8,18,4,46,0.0302,5,16,46,18,0.017,7,459,0.0498
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.99,0.30%,304,207,390.1,9,84,38,-387.11,9,17,9,7,0.0246,3,29,38,16,0.0253,1,479,0.049
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.94,0.29%,113,54,2.94,5,0,0,0,0,24,39,39,0.0898,3,26,34,46,0.001,0,104,0.0347
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.91,0.29%,171,97,493.21,16,592,289,-490.3,17,21,10,37,0.0136,5,11,22,10,0.0095,4,270,0.0422
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.8,0.28%,122,53,166.38,13,52,11,-163.58,3,23,5,49,0.0965,3,6,31,68,0.0141,2,49,0.0253
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.72,0.27%,233,95,200.86,98,148,73,-198.14,68,21,25,41,0.0288,1,21,31,3,0.0446,3,16,0.0107
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1002.48,0.25%,233,112,241.43,0,64,18,-238.94,1,15,36,19,0.0908,6,11,42,50,0.0317,3,478,0.0607
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1001.93,0.19%,407,213,322.72,128,75,15,-320.79,45,26,31,24,0.0218,6,24,43,47,0.0446,6,453,0.0103
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1001.77,0.18%,9,5,1.77,0,0,0,0,0,27,20,23,0.0869,5,26,7,26,0.0422,3,418,0.0388
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1001.46,0.15%,564,355,375.77,42,140,48,-374.31,28,19,27,15,0.0652,4,2,16,30,0.0209,1,314,0.0241
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000.06,0.01%,301,102,117.15,9,67,15,-117.09,24,5,18,34,0.0341,3,16,35,66,0.0012,4,472,0.0183
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,21,30,26,0.0111,0,12,2,47,0.0188,6,416,0.014
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,21,24,11,0.0361,0,13,47,76,0.0046,0,302,0.053
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,16,17,20,0.0122,0,8,36,70,0.0364,4,301,0.0895
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,26,38,40,0.0814,0,4,46,21,0.0319,6,307,0.0445
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,28,25,3,0.0275,0,21,10,4,0.0412,4,113,0.0345
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,11,10,19,0.0007,0,8,45,27,0.0336,3,34,0.026
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,28,6,20,0.0966,0,23,49,27,0.024,7,31,0.0272
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,25,18,25,0.0309,2,14,17,7,0.0278,5,123,0.0228
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,4,24,49,0.0462,0,30,22,48,0.0424,6,165,0.0203
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,11,22,49,0.0243,0,7,49,16,0.0068,1,330,0.0685
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,6,28,31,0.0907,0,25,23,55,0.0169,3,366,0.0767
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,27,22,46,0.0153,0,21,39,63,0.0226,6,181,0.034
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,3,2,46,0.0181,0,4,28,9,0.038,6,239,0.0577
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,13,29,35,0.0143,0,27,16,63,0.0448,5,182,0.0373
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,14,33,32,0.067,0,21,45,63,0.0189,3,54,0.0383
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,28,4,25,0.068,0,10,15,37,0.0417,1,197,0.0983
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,3,19,10,0.0807,0,23,25,71,0.0323,2,116,0.0598
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,2,4,45,0.0312,0,29,7,17,0.0151,3,313,0.085
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,11,36,38,0.0411,0,2,21,22,0.0371,1,152,0.0227
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,13,4,26,0.0265,0,11,22,58,0.0437,0,259,0.0355
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,7,9,36,0.0423,0,24,27,54,0.0382,1,42,0.0774
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,19,37,13,0.0949,0,23,11,17,0.0123,0,188,0.0005
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,20,8,3,0.0757,0,13,36,17,0.0204,0,13,0.0286
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,29,10,34,0.0681,0,8,23,53,0.0271,6,499,0.0779
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,21,17,28,0.0914,0,22,21,41,0.0406,2,64,0.092
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1000,0.00%,0,0,0,0,0,0,0,0,16,13,21,0.0339,0,16,45,48,0.0189,6,345,0
