time,mid_c,SMA_14,SMA_21,SMA_40,Slope_540
2004-04-22 05:00:00,1122.2,1125.7857142857144,1128.357142857143,1129.0825,0.05223042221985979
2004-04-22 09:00:00,1122.7,1124.8714285714286,1127.8190476190478,1128.9524999999999,0.05076364764244349
2004-04-22 13:00:00,1136.7,1124.7285714285715,1127.9952380952382,1129.1299999999999,0.049544690558685836
2004-04-22 17:00:00,1141.2,1124.9214285714286,1128.4333333333334,1129.395,0.048571017047383584
2004-04-22 21:00:00,1141.2,1125.3857142857144,1128.8238095238096,1129.6725,0.0477009751976744
2004-04-23 01:00:00,1141.7,1127.0428571428572,1129.2,1130.125,0.04684010499959802
2004-04-23 05:00:00,1140.9,1128.65,1129.504761904762,1130.3750000000002,0.04596374549371648
2004-04-23 09:00:00,1140.4,1130.2,1129.8000000000002,1130.57,0.045055466201492096
2004-04-23 13:00:00,1138.9,1131.5000000000002,1129.9619047619049,1130.74,0.04414211906686162
2004-04-23 17:00:00,1140.7,1132.9642857142858,1130.057142857143,1131.0125000000003,0.04319482119851806
2004-04-25 21:00:00,1139.8,1134.2785714285715,1130.1190476190477,1131.2549999999999,0.042299977404281645
2004-04-26 01:00:00,1139.6,1135.2357142857143,1130.352380952381,1131.4125,0.04167845797367846
2004-04-26 05:00:00,1141.6,1136.5,1131.452380952381,1131.7375000000002,0.04112913434011929
2004-04-26 09:00:00,1141.1,1137.7642857142857,1132.5333333333333,1132.145,0.04049344400281819
2004-04-26 13:00:00,1138.6,1138.9357142857143,1133.4809523809524,1132.5025,0.03979810935184586
2004-04-26 17:00:00,1139.8,1140.1571428571428,1134.3904761904762,1132.7900000000002,0.03895850503983585
2004-04-26 21:00:00,1139.3,1140.3428571428572,1135.3,1133.04,0.03790190943346473
2004-04-27 01:00:00,1139.6,1140.2285714285713,1136.1666666666667,1133.26,0.03683163446300491
2004-04-27 05:00:00,1138.3,1140.0214285714285,1136.7428571428572,1133.31,0.03573948013081888
2004-04-27 09:00:00,1139.6,1139.8714285714284,1137.490476190476,1133.4299999999998,0.034734641293923056
2004-04-27 13:00:00,1144.8,1140.15,1138.5095238095237,1133.7,0.03377985978461288
2004-04-27 17:00:00,1138.5,1140.0142857142857,1139.2857142857142,1133.8375,0.0327373093414815
2004-04-27 21:00:00,1138.3,1139.9714285714285,1140.0285714285715,1133.995,0.03175766492111885
2004-04-28 01:00:00,1138.0,1139.7785714285715,1140.0904761904762,1134.12,0.0307711274730023
2004-04-28 05:00:00,1138.0,1139.6499999999999,1139.938095238095,1134.225,0.029769466516231743
2004-04-28 09:00:00,1134.3,1139.2714285714285,1139.6095238095238,1134.22,0.028656038677163542
2004-04-28 13:00:00,1129.3,1138.392857142857,1139.0190476190478,1134.0974999999999,0.027459970713205457
2004-04-28 17:00:00,1123.5,1137.1357142857144,1138.1904761904761,1133.7975,0.026099338856138403
2004-04-28 21:00:00,1123.3,1136.042857142857,1137.3761904761905,1133.4125,0.024844053344185355
2004-04-29 01:00:00,1123.0,1134.8428571428572,1136.6190476190477,1133.025,0.023595607514276622
2004-04-29 05:00:00,1122.2,1133.6214285714286,1135.7380952380952,1132.7125,0.022321140409336825
2004-04-29 09:00:00,1121.5,1132.3285714285714,1134.8666666666668,1132.7875,0.021045419680222936
2004-04-29 13:00:00,1119.0,1130.95,1133.8857142857141,1132.8025,0.019708915325498337
2004-04-29 17:00:00,1115.2,1129.2071428571428,1132.6285714285714,1132.715,0.018400535590923767
2004-04-29 21:00:00,1113.7,1126.9857142857143,1131.3238095238096,1132.54,0.017186764472214667
2004-04-30 01:00:00,1114.0,1125.2357142857143,1130.1523809523808,1132.385,0.015967041496484324
2004-04-30 05:00:00,1117.2,1123.7285714285715,1129.0761904761905,1132.2800000000002,0.014811173335070829
2004-04-30 09:00:00,1119.2,1122.3857142857144,1128.1190476190477,1132.105,0.013690147542801371
2004-04-30 13:00:00,1113.5,1120.6357142857144,1126.8761904761905,1131.845,0.012505434594159173
2004-04-30 17:00:00,1106.2,1118.6285714285716,1125.347619047619,1131.415,0.011059899229954677
2004-05-02 21:00:00,1107.4,1117.0642857142857,1123.814285714286,1131.0449999999998,0.009668444983998178
2004-05-03 01:00:00,1107.6,1115.9285714285713,1122.0428571428572,1130.6675,0.008190993643858729
2004-05-03 05:00:00,1109.6,1114.95,1120.6666666666667,1129.9900000000002,0.006769303811817664
2004-05-03 09:00:00,1110.1,1114.0285714285715,1119.3238095238096,1129.2125,0.005438442671080658
2004-05-03 13:00:00,1116.6,1113.6285714285714,1118.304761904762,1128.5975,0.0041982197012564145
2004-05-03 17:00:00,1117.4,1113.3357142857142,1117.3238095238096,1127.99,0.0030236843519124983
2004-05-03 21:00:00,1117.6,1113.2357142857143,1116.5285714285715,1127.4074999999998,0.001978916251427473
2004-05-04 01:00:00,1119.1,1113.5142857142857,1116.042857142857,1126.875,0.0009632634771266884
2004-05-04 05:00:00,1116.6,1113.7214285714285,1115.7142857142858,1126.3174999999999,-0.00011584782907730619
2004-05-04 09:00:00,1119.4,1114.107142857143,1115.5285714285715,1125.7849999999999,-0.0011555976224579315
2004-05-04 13:00:00,1114.1,1113.8857142857144,1115.104761904762,1125.1425,-0.002295820249345502
2004-05-04 17:00:00,1116.3,1113.6785714285713,1114.8238095238096,1124.56,-0.003351116506648597
2004-05-04 21:00:00,1117.3,1113.95,1114.6238095238095,1123.9524999999999,-0.004432727440385221
2004-05-05 01:00:00,1115.1,1114.5857142857142,1114.4380952380952,1123.3025,-0.005581881663212541
2004-05-05 05:00:00,1118.1,1115.35,1114.5761904761905,1122.79,-0.0066710753085192165
2004-05-05 09:00:00,1119.8,1116.2214285714285,1114.8666666666668,1122.2900000000002,-0.007681885054475508
2004-05-05 13:00:00,1119.6,1116.935714285714,1115.1333333333332,1121.7975000000001,-0.008729568116946002
2004-05-05 17:00:00,1122.3,1117.8071428571427,1115.3761904761905,1121.365,-0.009699004454747816
2004-05-05 21:00:00,1122.3,1118.2142857142858,1115.5238095238096,1120.965,-0.01066431412087607
2004-05-06 01:00:00,1123.1,1118.6214285714286,1115.9809523809522,1120.5525,-0.011576060884220401
2004-05-06 05:00:00,1120.3,1118.8142857142857,1116.6523809523808,1119.94,-0.012557572404416899
2004-05-06 09:00:00,1116.8,1118.6499999999999,1117.1,1119.3974999999998,-0.01362717293269184
2004-05-06 13:00:00,1108.8,1118.0928571428572,1117.1571428571428,1118.66,-0.014864701944184416
2004-05-06 17:00:00,1113.5,1117.6714285714286,1117.3428571428572,1118.0475000000001,-0.015996354963875452
2004-05-06 21:00:00,1113.8,1117.6499999999999,1117.5190476190476,1117.4424999999999,-0.0170715910853223
2004-05-07 01:00:00,1115.0,1117.5571428571427,1117.442857142857,1116.9599999999998,-0.01812329412804725
2004-05-07 05:00:00,1112.0,1117.1785714285713,1117.185714285714,1116.5275000000001,-0.01915948119011231
2004-05-07 09:00:00,1105.8,1116.5142857142857,1116.6238095238095,1116.085,-0.02018557448185123
2004-05-07 13:00:00,1110.8,1115.992857142857,1116.2285714285713,1115.7725,-0.02109218862585645
2004-05-07 17:00:00,1096.0,1114.2928571428572,1115.2476190476189,1115.0975,-0.022298666623990115
2004-05-09 21:00:00,1096.5,1112.642857142857,1114.1571428571428,1114.4550000000002,-0.023524676772630315
2004-05-10 01:00:00,1093.0,1110.55,1113.1523809523808,1113.7425,-0.024800988114956977
2004-05-10 05:00:00,1084.7,1107.8642857142856,1111.647619047619,1112.885,-0.026267069198149223
2004-05-10 09:00:00,1088.7,1105.4071428571428,1110.2857142857142,1112.2224999999999,-0.027628516482490616
2004-05-10 13:00:00,1089.4,1103.2,1109.0619047619048,1111.615,-0.02895333431641857
2004-05-10 17:00:00,1084.4,1100.8857142857144,1107.4571428571428,1110.875,-0.030241065450994167
2004-05-10 21:00:00,1086.7,1099.3071428571427,1105.8809523809523,1110.1125,-0.03152023459918892
2004-05-11 01:00:00,1085.7,1097.3214285714287,1104.2666666666669,1109.275,-0.03291666523776374
2004-05-11 05:00:00,1088.9,1095.5428571428572,1102.6761904761904,1108.66,-0.03418565678666023
2004-05-11 09:00:00,1090.4,1093.7857142857142,1101.1571428571428,1108.265,-0.035415744071672244
2004-05-11 13:00:00,1093.2,1092.4428571428573,1099.7333333333333,1107.91,-0.036586503306862424
2004-05-11 17:00:00,1093.7,1091.5785714285716,1098.4666666666667,1107.5625,-0.037724771194536176
2004-05-11 21:00:00,1093.2,1090.3214285714287,1097.3428571428572,1107.1525,-0.03884692486752165
2004-05-12 01:00:00,1093.4,1090.1357142857144,1096.6095238095238,1106.7350000000001,-0.039853939447285096
2004-05-12 05:00:00,1093.4,1089.9142857142858,1095.652380952381,1106.155,-0.04084435970097444
2004-05-12 09:00:00,1092.4,1089.8714285714286,1094.6333333333332,1105.53,-0.04185310039548223
2004-05-12 13:00:00,1079.9,1089.5285714285715,1092.9619047619049,1104.5875,-0.04317811637061702
2004-05-12 17:00:00,1099.9,1090.3285714285714,1092.3857142857144,1104.1075,-0.04406873823298433
2004-05-12 21:00:00,1097.9,1090.9357142857145,1092.009523809524,1103.64,-0.044967944944179425
2004-05-13 01:00:00,1097.4,1091.8642857142856,1091.3714285714286,1103.09,-0.04582817118333356
2004-05-13 05:00:00,1095.4,1092.4857142857143,1091.3428571428574,1102.6225,-0.04673773077258684
2004-05-13 09:00:00,1094.4,1093.107142857143,1091.2428571428572,1102.075,-0.04765535699520381
2004-05-13 13:00:00,1097.1,1093.6928571428573,1091.4380952380955,1101.57,-0.048552357480268725
2004-05-13 17:00:00,1095.1,1094.0285714285715,1091.9333333333334,1101.07,-0.04947406846007321
2004-05-13 21:00:00,1095.4,1094.1857142857143,1092.2523809523811,1100.5025,-0.05034624794857166
2004-05-14 01:00:00,1092.8,1094.1214285714286,1092.4142857142858,1099.8274999999999,-0.05121183543153439
2004-05-14 05:00:00,1092.3,1094.057142857143,1092.7904761904763,1099.145,-0.05208500943647497
2004-05-14 09:00:00,1091.8,1093.9428571428573,1093.0333333333333,1098.3825000000002,-0.05296573185931516
2004-05-14 13:00:00,1098.6,1094.3142857142857,1093.647619047619,1097.79,-0.05372052792438319
2004-05-14 17:00:00,1094.6,1094.4714285714285,1093.9190476190477,1097.0774999999999,-0.05445634815848705
2004-05-16 21:00:00,1093.3,1095.4285714285713,1094.057142857143,1096.4025,-0.05525724634781935
2004-05-17 01:00:00,1088.3,1094.6000000000001,1093.8238095238096,1095.69,-0.05612299386791066
2004-05-17 05:00:00,1081.5,1093.4285714285713,1093.242857142857,1095.0075000000002,-0.0571147858684167
2004-05-17 09:00:00,1083.0,1092.3999999999999,1092.7571428571428,1094.2450000000001,-0.05806159981496659
2004-05-17 13:00:00,1085.5,1091.6928571428573,1092.3809523809523,1093.5375,-0.05898420243020188
2004-05-17 17:00:00,1085.8,1091.0785714285714,1092.0190476190476,1092.8075,-0.05998580242044724
2004-05-17 21:00:00,1090.3,1090.5928571428572,1091.9190476190477,1092.265,-0.06083412875596662
2004-05-18 01:00:00,1090.5,1090.2642857142857,1092.4238095238095,1091.8825000000002,-0.06182582930668485
2004-05-18 05:00:00,1092.0,1090.0214285714285,1092.047619047619,1091.4125,-0.06279047596185171
2004-05-18 09:00:00,1091.0,1089.892857142857,1091.7190476190476,1091.2875,-0.06377336684968055
2004-05-18 13:00:00,1093.0,1089.942857142857,1091.509523809524,1091.2,-0.06465715284041133
2004-05-18 17:00:00,1091.2,1089.9,1091.3095238095236,1091.155,-0.06557960684974151
2004-05-18 21:00:00,1092.5,1089.4642857142858,1091.2190476190476,1091.35,-0.06648930742408429
2004-05-19 01:00:00,1097.7,1089.685714285714,1091.2476190476189,1091.5750000000003,-0.06713934013643542
2004-05-19 05:00:00,1100.0,1090.1642857142856,1091.4809523809522,1091.8400000000001,-0.06776638846879142
2004-05-19 09:00:00,1099.0,1090.9285714285713,1091.6523809523808,1092.2050000000002,-0.06842613391068632
2004-05-19 13:00:00,1103.2,1092.4785714285715,1092.147619047619,1092.6174999999998,-0.06899320261348248
2004-05-19 17:00:00,1085.2,1092.6357142857144,1091.8095238095239,1092.605,-0.06992796805049245
2004-05-19 21:00:00,1087.2,1092.757142857143,1091.5904761904762,1092.5625,-0.07101000956031323
2004-05-20 01:00:00,1086.0,1092.7714285714285,1090.9904761904763,1092.4524999999999,-0.0720523542414221
2004-05-20 05:00:00,1089.2,1092.6928571428573,1090.7333333333333,1092.3525,-0.07302615730659036
2004-05-20 09:00:00,1089.7,1092.6357142857144,1090.5619047619048,1092.2525,-0.07396031688875626
2004-05-20 13:00:00,1089.2,1092.4357142857143,1090.604761904762,1092.1525,-0.0748979858565282
2004-05-20 17:00:00,1090.7,1092.4142857142858,1091.0428571428572,1092.0849999999998,-0.07577123606962528
2004-05-20 21:00:00,1090.2,1092.2142857142858,1091.3857142857144,1092.005,-0.07665618804515027
2004-05-21 01:00:00,1090.7,1092.1785714285713,1091.6333333333334,1091.9625,-0.07746631504223264
2004-05-21 05:00:00,1096.7,1092.4785714285715,1092.152380952381,1092.3825000000002,-0.07813587990509037
2004-05-21 09:00:00,1094.2,1092.2285714285713,1092.338095238095,1092.24,-0.0788749046921743
2004-05-21 13:00:00,1097.7,1092.064285714286,1092.6809523809522,1092.235,-0.07952912504272416
2004-05-21 17:00:00,1093.2,1091.65,1092.7380952380952,1092.13,-0.08018474000253768
2004-05-23 21:00:00,1097.9,1091.2714285714287,1093.0666666666666,1092.1925,-0.08069954134121017
2004-05-24 01:00:00,1097.1,1092.1214285714286,1093.2619047619048,1092.26,-0.08123410726526648
2004-05-24 05:00:00,1101.1,1093.1142857142856,1093.7333333333333,1092.3600000000001,-0.08165271104801074
2004-05-24 09:00:00,1099.6,1094.0857142857144,1094.0714285714287,1092.4725,-0.08207262561104654
2004-05-24 13:00:00,1092.3,1094.3071428571427,1093.814285714286,1092.395,-0.08267666289055249
2004-05-24 17:00:00,1098.1,1094.9071428571428,1093.7238095238095,1092.5275,-0.0830964059852362
2004-05-24 21:00:00,1096.6,1095.4357142857143,1093.609523809524,1092.635,-0.08357063791180507
2004-05-25 01:00:00,1094.8,1095.7285714285713,1093.209523809524,1092.71,-0.08402098620213222
2004-05-25 05:00:00,1092.1,1095.8642857142856,1093.5380952380951,1092.5475000000001,-0.08451505892224137
2004-05-25 09:00:00,1094.3,1096.1214285714286,1093.8761904761905,1092.5400000000002,-0.08496022886833555
2004-05-25 13:00:00,1104.1,1096.6499999999999,1094.7380952380952,1092.81,-0.08519026699908665
2004-05-25 17:00:00,1113.3,1098.0142857142857,1095.8857142857144,1093.435,-0.085280047828239
2004-05-25 21:00:00,1112.1,1099.042857142857,1096.952380952381,1094.2,-0.08540901489145483
2004-05-26 01:00:00,1111.1,1100.3214285714284,1097.9952380952382,1094.9025,-0.08550500287495265
2004-05-26 05:00:00,1110.8,1101.242857142857,1098.952380952381,1095.5349999999999,-0.08561933416171595
2004-05-26 09:00:00,1111.6,1102.2785714285712,1099.9714285714285,1096.18,-0.08567997299182935
2004-05-26 13:00:00,1114.3,1103.2214285714285,1101.0952380952378,1096.78,-0.08567256555901923
2004-05-26 17:00:00,1116.1,1104.3999999999999,1102.0190476190478,1097.4199999999998,-0.08571471247996203
2004-05-26 21:00:00,1116.8,1106.15,1103.095238095238,1098.04,-0.08571403041696149
2004-05-27 01:00:00,1116.0,1107.4285714285713,1103.9666666666667,1098.665,-0.08574869369693769
2004-05-27 05:00:00,1116.5,1108.85,1105.0761904761905,1099.2525,-0.08575078942124101
2004-05-27 09:00:00,1119.8,1110.6357142857144,1106.1190476190477,1099.9675000000002,-0.08569987856230267
2004-05-27 13:00:00,1115.5,1112.3071428571427,1106.995238095238,1100.5425,-0.08571525736828091
2004-05-27 17:00:00,1123.3,1114.3785714285714,1108.0523809523809,1101.1825,-0.085500598043508
2004-05-27 21:00:00,1122.8,1115.7142857142858,1109.1571428571426,1101.7525,-0.08516074395926525
2004-05-28 01:00:00,1123.5,1116.442857142857,1110.6428571428569,1102.365,-0.08482100037684936
2004-05-28 05:00:00,1120.8,1117.0642857142857,1111.7238095238095,1102.8049999999998,-0.08453894255848313
2004-05-28 09:00:00,1122.8,1117.9,1112.9714285714285,1103.7450000000001,-0.08423021950616351
2004-05-28 13:00:00,1120.3,1118.5785714285714,1114.185714285714,1104.5724999999998,-0.08394417600121325
2004-05-28 17:00:00,1123.8,1119.45,1115.695238095238,1105.5175,-0.08360470676816073
2004-05-31 21:00:00,1122.9,1120.0642857142857,1117.057142857143,1106.3600000000001,-0.08337673387845031
2004-06-01 01:00:00,1122.7,1120.5357142857142,1117.942857142857,1107.185,-0.08312453822620183
2004-06-01 05:00:00,1116.2,1120.492857142857,1118.0809523809523,1107.8600000000001,-0.08300007125462634
2004-06-01 09:00:00,1117.4,1120.5928571428572,1118.3333333333333,1108.5275000000001,-0.08284261758251728
2004-06-01 13:00:00,1117.4,1120.6571428571428,1118.6333333333332,1109.2075,-0.08265215434742769
2004-06-01 17:00:00,1121.2,1120.757142857143,1119.1285714285714,1109.97,-0.08245359399571177
2004-06-01 21:00:00,1121.2,1121.1642857142858,1119.5857142857142,1110.5825,-0.08228018614604304
2004-06-02 01:00:00,1122.7,1121.1214285714284,1119.9857142857143,1111.295,-0.08205999410910955
2004-06-02 05:00:00,1123.7,1121.1857142857143,1120.347619047619,1111.9450000000002,-0.08180747076178818
2004-06-02 09:00:00,1125.7,1121.3428571428572,1120.7714285714287,1112.7575,-0.08154952901454096
2004-06-02 13:00:00,1120.1,1121.2928571428572,1120.9666666666667,1113.3125,-0.08141574940624319
2004-06-02 17:00:00,1125.9,1121.5142857142857,1121.4142857142858,1114.0324999999998,-0.08108915173082062
2004-06-02 21:00:00,1124.6,1121.8214285714287,1121.642857142857,1114.6200000000001,-0.08057555448102056
2004-06-03 01:00:00,1119.1,1121.4857142857143,1121.8142857142857,1115.1075,-0.08015823099530517
2004-06-03 05:00:00,1118.1,1121.142857142857,1121.5666666666668,1115.7525,-0.0797690245089242
2004-06-03 09:00:00,1121.4,1121.05,1121.5,1116.335,-0.07930309165059628
2004-06-03 13:00:00,1123.6,1121.5785714285714,1121.504761904762,1117.01,-0.07879562153657745
2004-06-03 17:00:00,1115.9,1121.4714285714285,1121.2714285714285,1117.5375,-0.07856763340523575
2004-06-03 21:00:00,1117.4,1121.4714285714285,1121.0142857142857,1118.17,-0.07840531003192744
2004-06-04 01:00:00,1117.3,1121.1928571428573,1120.8714285714286,1118.745,-0.07823685952283786
2004-06-04 05:00:00,1120.3,1121.1285714285714,1120.704761904762,1119.15,-0.07807691765441964
2004-06-04 09:00:00,1124.6,1121.2642857142857,1120.7857142857142,1119.4325000000001,-0.07773024294017168
2004-06-04 13:00:00,1128.6,1121.6142857142856,1121.0666666666666,1119.8449999999998,-0.07724213350830732
2004-06-04 17:00:00,1123.8,1121.4785714285713,1121.4285714285713,1120.1625,-0.07685732042214748
2004-06-06 21:00:00,1127.5,1122.007142857143,1121.9095238095238,1120.5800000000002,-0.07674514582621261
2004-06-07 01:00:00,1128.0,1122.1571428571428,1122.4142857142856,1120.99,-0.07658742161514803
2004-06-07 05:00:00,1130.0,1122.5428571428572,1122.8333333333333,1121.3825000000002,-0.07639860066583067
2004-06-07 09:00:00,1129.3,1123.2714285714285,1123.2190476190476,1121.7125,-0.0761972206123249
2004-06-07 13:00:00,1133.8,1124.392857142857,1123.747619047619,1122.1375,-0.07591962097111295
2004-06-07 17:00:00,1140.3,1125.742857142857,1124.5380952380951,1122.7450000000001,-0.07555398947793986
2004-06-07 21:00:00,1139.8,1126.8999999999999,1125.2095238095237,1123.3274999999999,-0.07514786859122749
2004-06-08 01:00:00,1140.5,1128.6571428571428,1126.1809523809522,1123.8449999999998,-0.0747134897200912
2004-06-08 05:00:00,1138.0,1130.1285714285714,1126.7571428571428,1124.4074999999998,-0.07433718908501065
2004-06-08 09:00:00,1138.8,1131.6642857142856,1127.4333333333332,1124.795,-0.07394896187344034
2004-06-08 13:00:00,1139.8,1133.0571428571427,1128.4190476190477,1125.2199999999998,-0.0735406538126369
2004-06-08 17:00:00,1142.3,1134.3214285714287,1129.5714285714287,1125.69,-0.07311863971489008
2004-06-08 21:00:00,1141.7,1135.257142857143,1130.5380952380951,1126.2125,-0.07268301102998755
2004-06-09 01:00:00,1141.7,1136.5357142857142,1131.3999999999999,1126.685,-0.07226459014681884
2004-06-09 05:00:00,1141.0,1137.5,1132.595238095238,1127.2025,-0.07184689324113673
2004-06-09 09:00:00,1139.2,1138.3,1133.6333333333332,1127.5875,-0.07142560693128423
2004-06-09 13:00:00,1136.0,1138.7285714285713,1134.5238095238096,1127.915,-0.07109103788269357
2004-06-09 17:00:00,1132.7,1138.9714285714285,1135.1142857142856,1128.1650000000002,-0.0706430520452174
2004-06-09 21:00:00,1132.7,1138.892857142857,1135.5,1128.5774999999999,-0.07032422760175601
2004-06-10 01:00:00,1133.2,1138.3857142857144,1135.7190476190476,1128.9724999999999,-0.07002582694423201
2004-06-10 05:00:00,1134.7,1138.0214285714287,1136.2380952380952,1129.4050000000002,-0.06969654293129342
2004-06-10 09:00:00,1134.5,1137.5928571428572,1136.5714285714287,1129.7375,-0.06934666747447313
2004-06-10 13:00:00,1134.7,1137.357142857143,1136.8904761904762,1130.075,-0.0690173529782719
2004-06-10 17:00:00,1136.4,1137.1857142857143,1137.1952380952382,1130.4175,-0.0686016260534349
2004-06-13 21:00:00,1132.1,1136.6357142857144,1137.3285714285714,1130.6275,-0.0683731387586682
2004-06-14 01:00:00,1131.1,1135.8357142857144,1137.2,1130.7625,-0.06819612626319776
2004-06-14 05:00:00,1130.4,1135.0285714285715,1136.7285714285713,1131.02,-0.06803354378215748
2004-06-14 09:00:00,1131.3,1134.2857142857142,1136.3238095238096,1131.1550000000002,-0.06786896845782509
2004-06-14 13:00:00,1126.8,1133.2714285714285,1135.6714285714286,1131.2099999999998,-0.06781755843546179
2004-06-14 17:00:00,1126.8,1132.3857142857144,1135.1380952380953,1131.4025,-0.06770416831943107
2004-06-14 21:00:00,1126.8,1131.7285714285715,1134.5666666666668,1131.6200000000001,-0.06773471254854935
2004-06-15 01:00:00,1127.8,1131.3785714285714,1133.995238095238,1131.78,-0.0677448863374398
2004-06-15 05:00:00,1128.1,1131.05,1133.3190476190478,1131.8925,-0.0677594497161437
2004-06-15 09:00:00,1132.8,1131.0214285714285,1132.895238095238,1132.315,-0.06760151593264879
2004-06-15 13:00:00,1137.1,1131.192857142857,1132.6761904761904,1132.8075,-0.0673597722290619
2004-06-15 17:00:00,1133.1,1131.0928571428572,1132.3000000000002,1133.2024999999999,-0.06721121204881433
2004-06-15 21:00:00,1133.6,1131.0142857142857,1132.0333333333333,1133.5349999999999,-0.06703841005398968
2004-06-16 01:00:00,1134.6,1130.8857142857141,1131.9666666666667,1133.785,-0.0668455119683005
2004-06-16 05:00:00,1136.3,1131.1857142857143,1132.138095238095,1133.9775,-0.06660172588611994
2004-06-16 09:00:00,1133.5,1131.357142857143,1132.1761904761904,1134.2199999999998,-0.06638511182213323
2004-06-16 13:00:00,1133.3,1131.5642857142855,1132.1809523809522,1134.365,-0.06617286448551309
2004-06-16 17:00:00,1133.0,1131.685714285714,1132.1000000000001,1134.49,-0.0657979851325508
2004-06-16 21:00:00,1131.0,1131.9857142857143,1131.9333333333334,1134.5149999999999,-0.06541224230688189
2004-06-17 01:00:00,1131.8,1132.3428571428572,1131.7952380952381,1134.5774999999999,-0.06500932216274184
2004-06-17 05:00:00,1133.3,1132.8071428571427,1131.647619047619,1134.565,-0.06458727758173231
2004-06-17 09:00:00,1132.5,1133.142857142857,1131.6666666666667,1134.3700000000001,-0.06411311043209648
2004-06-17 13:00:00,1130.3,1133.3,1131.6285714285714,1134.1325000000002,-0.06370390311504658
2004-06-17 17:00:00,1130.5,1133.1357142857141,1131.6333333333332,1133.8825000000002,-0.06328965843885309
2004-06-17 21:00:00,1131.5,1132.7357142857143,1131.642857142857,1133.72,-0.06288075976483691
2004-06-18 01:00:00,1127.8,1132.357142857143,1131.690476190476,1133.445,-0.0625512356962054
2004-06-18 05:00:00,1129.3,1132.05,1131.8095238095239,1133.1825000000001,-0.06218989853265011
2004-06-18 09:00:00,1130.5,1131.7571428571428,1131.9857142857143,1132.8875,-0.061813331169021705
2004-06-18 13:00:00,1136.8,1131.792857142857,1132.4142857142858,1132.7649999999999,-0.06131279599724284
2004-06-18 17:00:00,1135.0,1131.8999999999999,1132.742857142857,1132.5974999999999,-0.060708793011407254
2004-06-20 21:00:00,1139.7,1132.357142857143,1133.0714285714287,1132.565,-0.060065066524005034
2004-06-21 01:00:00,1138.7,1132.7642857142857,1133.147619047619,1132.5525,-0.059431228044906484
2004-06-21 05:00:00,1139.7,1133.3857142857144,1133.4619047619049,1132.645,-0.05878670137186113
2004-06-21 09:00:00,1137.0,1133.7571428571428,1133.6238095238095,1132.7525,-0.05819728462717641
2004-06-21 13:00:00,1136.5,1133.9857142857143,1133.7142857142858,1132.8475,-0.05759697392652239
2004-06-21 17:00:00,1130.7,1133.857142857143,1133.4476190476191,1132.785,-0.0569563910255751
2004-06-21 21:00:00,1130.7,1133.8857142857144,1133.314285714286,1132.685,-0.05623165907823952
2004-06-22 01:00:00,1129.5,1133.814285714286,1133.1333333333332,1132.56,-0.05552957619501062
2004-06-22 05:00:00,1131.7,1133.8285714285714,1133.0714285714287,1132.4850000000001,-0.054790528545479736
2004-06-22 09:00:00,1129.5,1133.95,1133.0,1132.3125,-0.05409478237046233
2004-06-22 13:00:00,1129.2,1133.9428571428573,1132.8761904761905,1132.24,-0.05343406908498008
2004-06-22 17:00:00,1136.2,1134.3500000000001,1133.0142857142857,1132.3675,-0.05265855202216438
2004-06-22 21:00:00,1135.7,1134.2714285714287,1133.1666666666667,1132.5,-0.05189817752004182
2004-06-23 01:00:00,1135.5,1134.3071428571427,1133.4142857142858,1132.605,-0.05113440032373222
2004-06-23 05:00:00,1133.7,1133.8785714285716,1133.5666666666668,1132.7775,-0.05038149041053716
2004-06-23 09:00:00,1134.2,1133.5571428571427,1133.6952380952382,1132.9625,-0.049610534405886926
2004-06-23 13:00:00,1135.7,1133.2714285714287,1134.0714285714287,1133.185,-0.04880719374513937
2004-06-23 17:00:00,1145.2,1133.857142857143,1134.8285714285714,1133.6200000000001,-0.047998991004008146
2004-06-23 21:00:00,1144.2,1134.4071428571428,1135.4809523809522,1134.0225,-0.04718655871019223
2004-06-24 01:00:00,1144.5,1135.392857142857,1135.847619047619,1134.315,-0.04635745969255345
2004-06-24 05:00:00,1143.0,1136.2714285714285,1136.2285714285713,1134.4625,-0.04555483157806897
2004-06-24 09:00:00,1143.2,1137.25,1136.395238095238,1134.715,-0.04474775290724592
2004-06-24 13:00:00,1146.0,1138.2714285714287,1136.7428571428572,1135.025,-0.04388283986646807
2004-06-24 17:00:00,1142.4,1139.1928571428573,1136.8714285714286,1135.2199999999998,-0.043060828207382176
2004-06-24 21:00:00,1142.2,1140.1214285714286,1137.1190476190477,1135.3675,-0.04223623690219941
2004-06-25 01:00:00,1143.9,1140.6714285714286,1137.4714285714285,1135.6275,-0.04137206689094728
2004-06-25 05:00:00,1142.4,1141.15,1138.0285714285715,1135.855,-0.04047025005039268
2004-06-25 09:00:00,1141.9,1141.607142857143,1138.5619047619048,1136.0774999999999,-0.03955317252650234
2004-06-25 13:00:00,1142.4,1142.2285714285715,1139.1761904761904,1136.3625,-0.038552753762682475
2004-06-25 17:00:00,1136.2,1142.3714285714286,1139.3904761904762,1136.4725,-0.03765790615803818
2004-06-27 21:00:00,1139.4,1142.6357142857144,1139.8619047619047,1136.625,-0.03670594435051786
2004-06-28 01:00:00,1139.2,1142.2071428571428,1140.3380952380953,1136.7925,-0.035762856982820015
